pid	difficulty	solvePath	pdata	status	zone
3519	2	1:0, 2:0, 4:0, 1:1, 3:1, 2:1, 1:2, 0:2, 1:3, 2:2, 2:4, 3:4, 3:6, 4:6, 5:6, 4:5, 4:4, 3:3, 2:5, 3:7, 4:7, 2:6, 0:4, 1:4, 3:2, 0:5, 1:5, 1:6, 1:7, 2:7, 2:8, 0:7, 1:8, 3:8, 4:8, 5:8, 5:7, 6:7, 6:6, 6:5, 6:4, 6:3, 5:4, 5:3, 5:2, 4:3, 4:1, 4:2, 5:1, 6:1, 6:0		dungeon	lostgridsLogic
3555	3	1:2, 0:0, 1:0, 2:0, 3:0, 4:0, 6:1, 6:2, 5:2, 0:1, 1:1, 0:2, 1:3, 2:3, 2:2, 2:1, 3:1, 4:1, 3:2, 3:3, 4:3, 4:2, 5:3, 6:3, 5:1, 5:0, 6:0		dungeon	lostgridsLogic
4003	3	1:1, 0:2, 1:2, 0:1, 1:3, 0:4, 1:4, 2:4, 3:4, 2:3, 3:3, 0:0, 1:0, 2:0, 2:2, 3:2, 4:0, 3:1, 4:1, 4:2, 2:1, 3:0, 4:3		dungeon	lostgridsLogic
4014	2	3:1, 2:4, 1:2, 4:4, 0:1, 4:2, 5:3, 0:2, 1:3, 0:0, 1:0, 2:1, 3:4, 2:0, 4:0, 6:4, 6:3, 6:2, 6:1, 6:0, 5:1, 4:1, 1:4, 0:3		dungeon	lostgridsLogic
4016	2	0:3, 2:2, 1:3, 0:4, 2:4, 0:5, 2:5, 1:1, 2:3, 2:1, 2:0, 0:0, 1:0, 3:1, 3:0, 3:3, 3:4, 3:2, 4:1, 5:2, 5:3, 6:3, 4:4, 4:5, 5:5, 3:5, 6:5, 7:5, 7:4, 7:3, 7:2, 6:2, 5:1, 6:1		dungeon	lostgridsLogic
4044	3	1:6, 4:5, 2:3, 1:4, 3:4, 1:2, 0:3, 0:4, 0:2, 0:1, 0:0, 1:0, 2:0, 2:1, 3:1, 2:2, 3:2, 3:0, 4:4, 1:5, 2:6, 3:6, 4:6, 5:6, 5:7, 2:7, 1:7, 6:7, 7:6, 7:5, 7:4, 6:5, 6:6, 5:4, 5:3, 6:4, 7:3, 7:2, 7:1, 6:1, 5:1, 5:2, 4:2, 4:1, 5:0, 4:0	AAAACAgABQARBgcJFhkbHB4iKCorLTg7PD8BATACAwkCGQMbBAMDLQI8BD8DQgH8l3Ul20r+QgAA	dungeon	lostgridsLogic
4097	2	0:1, 1:0, 2:1, 1:2, 0:0, 2:0, 0:2, 2:2, 1:3, 3:2, 3:3, 3:1, 3:0, 4:1, 5:0, 5:1, 6:0, 6:1, 7:1, 4:2, 5:2, 4:3, 0:3, 6:2, 7:2, 7:3, 6:3, 5:3		dungeon	lostgridsLogic
4182	3	1:0, 0:1, 1:1, 2:0, 3:1, 2:2, 4:0, 3:0, 4:1, 3:4, 1:4, 1:2, 2:3, 0:3, 0:2, 0:4, 3:2, 4:3, 2:4, 2:5, 1:6, 2:6, 3:6, 4:5, 4:6, 5:5, 5:4, 4:4, 5:3, 5:2, 4:2		dungeon	lostgridsLogic
15059	5	3:1, 2:2, 3:0, 3:3, 3:4, 4:4, 0:2, 0:3, 0:4, 5:1, 5:2, 1:0, 2:0, 0:1, 1:1, 1:2, 1:3, 2:3, 3:2, 4:2, 4:1, 2:4, 5:3		dungeon	lostgridsLogic
16644	4	2:1, 3:0, 4:1, 3:2, 1:1, 0:2, 1:3, 2:4, 0:4, 2:2, 2:3, 0:0, 1:0, 2:0, 5:1, 0:3, 4:0, 3:3, 5:2, 5:3, 4:3, 3:4, 5:4, 8:1, 9:1, 8:0, 8:3, 7:0, 7:2, 7:3, 7:4, 11:1, 12:1, 12:2, 12:3, 12:4, 9:2, 10:2, 9:0, 10:0, 11:0, 11:3, 10:3, 9:3, 9:4, 10:4		dungeon	lostgridsLogic
14626	4	2:9, 0:8, 0:7, 0:6, 1:7, 1:6, 2:6, 4:6, 3:8, 3:7, 4:9, 4:7, 5:9, 6:9, 5:8, 6:8, 6:7, 2:5, 3:5, 3:4, 3:3, 4:4, 4:3, 5:3, 7:3, 5:2, 6:6, 5:6, 5:5, 6:5, 6:4, 7:4, 6:2, 6:1, 6:0, 7:1, 7:0, 8:0, 9:0, 10:0, 9:1, 9:2, 10:2, 10:3, 10:4, 9:3, 8:2, 8:3, 9:4, 9:5, 9:6, 7:6, 8:6, 8:5, 10:5, 10:6, 10:7, 9:7, 7:9, 8:9, 9:9, 10:9, 10:8, 9:8, 8:8, 0:5, 0:4, 1:4, 0:3, 1:3, 2:3, 2:2, 3:2, 3:1, 4:1, 4:0, 5:0, 3:0, 2:0, 1:0, 0:0, 0:1, 1:1, 0:2	AAAACgsBARINEBMXGh0uMTQ4Oz5PUlVZXF8DAQgVJ0VUWmNkZkACAQRVAgNWYEIBAcBsCIcxhCGcZhi2G4AAAA==	dungeon	lostgridsLogic
4509	7	4:7, 2:7, 3:8, 2:6, 3:6, 4:6, 2:5, 1:5, 1:4, 2:4, 1:3, 0:8, 5:7, 4:4, 5:4, 3:4, 6:4, 6:5, 5:5, 4:5, 4:3, 0:5, 7:4, 2:3, 3:3, 0:4, 3:5, 0:6, 1:6, 5:3, 6:3, 7:3, 8:4, 7:5, 5:6, 6:6, 1:7, 4:8, 0:7, 6:7, 7:7, 7:8, 6:8, 5:8, 8:7, 7:6, 8:6, 8:8, 8:5, 4:2, 3:2, 3:1, 4:1, 3:0, 2:0, 2:1, 2:2, 4:0, 5:1, 5:2, 6:2, 6:1, 5:0, 6:0, 7:0, 7:1, 7:2, 8:1, 8:2, 8:3, 8:0, 1:1, 0:1, 0:2, 1:2, 1:0, 0:3, 0:0	AAAACQkAAwEDQklKBQmBNIFKgjaCPk6BQlxUWEoBUWz2cRd3cAB3dwAAAA==	dungeon	lostgridsLogic
					
					
					
					
99	6	3:0, 4:1, 3:2, 2:1, 1:0, 0:0, 1:1, 0:2, 1:2, 0:4, 1:4, 2:3, 2:2, 3:3, 2:4, 1:5, 0:6, 2:5, 2:6, 3:5, 3:6, 2:7, 1:7, 4:5, 4:4, 6:5, 6:6, 7:6, 7:2, 6:2, 6:0, 7:0, 9:4, 9:7, 8:7, 5:7, 4:7, 3:7, 0:7, 8:6, 5:2, 5:6, 8:2, 10:6, 10:5, 10:4, 10:3, 10:2, 10:1, 10:0, 9:1, 8:1, 5:1, 9:2, 4:2, 5:5, 5:3, 4:3, 6:3, 4:6, 7:5, 8:3, 8:5, 9:6, 9:5, 9:3, 13:2, 13:1, 12:3, 11:3, 11:4, 11:0, 12:4, 12:5, 12:7, 12:0, 9:0, 8:0, 5:0, 4:0, 11:6, 13:6, 13:5, 14:6, 14:5, 14:4, 14:3, 14:2, 14:1, 16:4, 17:4, 19:4, 15:1, 15:2, 15:3, 15:6, 15:5, 18:1, 18:2, 18:3, 18:6, 18:5, 17:5, 16:6, 16:7, 16:0, 16:2, 16:3, 17:0, 17:1, 17:2, 18:7, 15:7, 17:6, 19:1, 19:2, 20:3, 19:5, 20:7, 21:7, 22:7, 23:7, 24:7, 20:0, 21:1, 21:2, 21:4, 20:6, 21:5, 22:0, 15:0, 18:0, 19:0, 24:0, 25:0, 26:0, 27:0, 28:0, 23:1, 22:2, 21:3, 22:4, 21:6, 22:5, 23:5, 24:6, 24:2, 23:2, 24:3, 23:4, 24:5, 19:6, 25:1, 26:1, 27:1, 22:1, 28:1, 25:4, 26:4, 27:4, 28:4, 26:5, 26:7, 27:7, 27:6, 25:5, 25:6, 25:7, 28:5, 28:6, 28:7, 19:3, 27:2, 28:2, 26:2, 27:3, 28:3, 26:3, 25:3, 25:2	AAAACB0BAAaBZ4RJhyuBP4QhhwMIACANDigpLTE1RUZOV15kaG56e4EBgQiBDIEcgSGBJYEsgTqBSIFVgVaBWIFZgVyBXgEUAhUXHSAjJFhtd3l8gQOBBoERgS+BRIFFgVGBUgIIAgIdAiABVwZYAncCgREBgS8CBQWBP4QehCGEJIcDAwctBWgFgQMKgQYKgSEEgVwEgV4NBwwVBBcKMQk1DE4IbQhuBIEICIEMCIElCoFEAoFFCwQODQUCDgQDKAUCKQEBRQEBRgQCZAcCgQECAIEcAgCBOgIAgVUHAIFWAgKBWAIAgVkAAAYFgWcCgl4DhEkChjQAhysCAWA4DwSZKTGhKUmSyXJMkUoeZ8pQkyWShL0gYCQJAA==	dungeon	lostgridsLogic
152	7	4:5, 5:4, 6:5, 5:7, 3:4, 5:8, 4:7, 6:7, 3:6, 3:7, 3:9, 2:7, 1:8, 7:6, 7:7, 8:8, 8:9, 7:9, 6:8, 9:8, 8:7, 8:6, 9:7, 6:9, 5:9, 4:6, 6:6, 4:8, 4:9, 2:9, 2:8, 1:9, 0:8, 0:7, 0:6, 0:9, 1:6, 0:5, 9:6, 3:5, 2:5, 2:6, 1:5, 6:4, 6:3, 7:4, 7:5, 8:4, 8:5, 9:5, 9:4, 5:3, 5:2, 3:3, 2:4, 1:4, 0:4, 6:2, 4:2, 5:1, 7:1, 4:1, 3:1, 4:0, 3:0, 5:0, 3:2, 2:3, 2:2, 2:0, 1:0, 1:1, 1:2, 1:3, 0:3, 0:2, 0:1, 6:0, 7:0, 8:0, 8:1, 9:0, 9:1, 9:2, 9:3, 8:3, 7:3, 7:2	AAAACgoABQALAAwQHCIsN0FHU1cBAWMGCEwCgRwCgUYCgXICghwAgj4BgmwAgnQDQAECA1ZgQgEPhjF0VxYGjqLuxJ8wAA==	dungeon	lostgridsLogic
241	4	4:6, 5:7, 6:6, 5:5, 3:7, 3:5, 4:4, 6:4, 7:5, 7:7, 2:7, 3:6, 2:5, 3:4, 4:3, 5:4, 6:3, 7:4, 7:6, 7:3, 5:3, 5:2, 2:6, 2:4, 1:4, 2:3, 3:3, 1:3, 0:3, 1:2, 0:2, 0:4, 0:5, 0:1, 0:0, 1:1, 1:5, 0:6, 1:6, 1:7, 0:7, 1:0, 6:2, 3:2, 2:2, 3:1, 4:2, 7:2, 7:1, 3:0, 2:0, 2:1, 4:1, 4:0, 5:1, 6:0, 5:0, 6:1, 7:0	AAAACAgABAAELC48PgEBNUACAQJQAQQAQQEiiBFEKpFEEQA=	dungeon	lostgridsLogic
150	8	2:5, 2:3, 2:1, 2:2, 1:1, 2:8, 1:8, 1:7, 3:1, 3:2, 4:1, 8:8, 7:8, 8:7, 7:6, 7:4, 7:7, 7:3, 7:2, 6:3, 7:1, 6:1, 5:2, 5:3, 4:2, 4:3, 6:5, 8:5, 5:5, 5:8, 5:1, 5:4, 8:1, 6:4, 4:4, 8:2, 8:6, 1:2, 1:3, 1:4, 1:5, 1:6, 3:4, 8:4, 3:3, 6:6, 2:6, 2:7, 3:8, 4:8, 4:7, 4:6, 4:5, 3:6, 5:6, 5:7, 3:5, 6:7, 8:3, 6:8	AAAACQkABgARAAECAwQFBgcICRIbJC02P0gBBBgmNEIFAYFgBAgCAgEEAwEFBQEHBgESAwMkBAMtBQM/BAMGA2wBgTAAgiQDRAEAA9GIplJddHIQAAA=	dungeon	lostgridsLogic
14300	3	0:4, 0:5, 0:3, 1:3, 2:5, 3:5, 2:4, 3:4, 2:2, 2:3, 0:2, 1:2, 3:2, 3:3, 4:2, 5:2, 4:3, 5:3, 2:0, 3:0, 1:0, 1:1, 0:0, 0:1, 4:0, 4:1, 5:0, 5:1, 5:4, 5:5, 4:4, 4:5, 11:3, 11:4, 12:4, 10:0, 10:1, 11:5, 12:5, 11:0, 9:1, 8:0, 9:0, 10:3, 12:2, 12:3, 10:2, 9:4, 10:4, 12:1, 8:4, 7:4, 7:5, 8:2, 9:2, 8:5, 9:5, 7:2, 10:5, 7:3, 7:0, 7:1, 8:1, 12:0	AAAABg0CAB4hLTc5P0FFS1eBA4EJgRGBGYEngSmBO4E/gUeBT4F5ggeCC4IPghGCF4IZgh2CL4I7gkEBBgYTIC06RwIACA8QGCUvMDVCBQRzgXWBaYE5AY3MbngKQlPGHhAAAA==	dungeon	lostgridsLogic
815	3	1:5, 2:5, 2:6, 3:6, 0:3, 0:4, 1:4, 0:6, 1:6, 1:7, 2:7, 0:2, 1:2, 1:3, 2:3, 3:7, 4:7, 4:8, 5:8, 4:6, 5:6, 5:7, 6:7, 6:8, 7:8, 7:7, 8:7, 8:8, 5:5, 6:5, 6:6, 7:6, 8:6, 6:4, 7:4, 7:5, 8:5, 3:3, 4:3, 4:4, 5:4, 6:0, 7:0, 7:1, 8:1, 4:2, 5:2, 5:3, 6:3, 5:1, 6:1, 6:2, 7:2, 4:0, 5:0, 8:2, 7:3, 8:3, 8:4, 2:0, 3:0, 3:1, 4:1, 1:1, 2:1, 2:2, 3:2, 0:0, 1:0, 2:8, 3:8		dungeon	lostgridsLogic
619	7	3:1, 4:1, 0:14, 1:15, 1:14, 1:13, 2:14, 3:13, 6:13, 7:12, 5:11, 8:12, 5:13, 6:14, 7:11, 8:11, 5:14, 5:12, 6:11, 9:12, 8:13, 9:13, 7:14, 6:15, 7:15, 5:15, 4:15, 4:12, 4:11, 4:14, 3:15, 3:14, 2:15, 3:12, 3:11, 2:12, 2:11, 1:11, 0:13, 1:12, 0:12, 0:11, 5:10, 5:9, 7:10, 7:9, 6:9, 8:14, 8:15, 9:15, 9:14, 10:13, 10:14, 10:15, 11:15, 12:15, 11:13, 14:13, 12:14, 13:15, 13:14, 14:15, 14:14, 15:15, 15:14, 15:13, 12:13, 13:13, 16:13, 16:15, 14:12, 14:11, 15:11, 16:10, 15:10, 16:9, 13:11, 14:10, 15:9, 16:8, 5:4, 6:5, 7:4, 5:3, 5:2, 6:2, 7:3, 7:2, 11:2, 11:3, 11:4, 5:5, 4:4, 4:5, 5:6, 4:6, 5:7, 6:7, 6:6, 7:7, 7:5, 7:6, 8:5, 8:4, 5:8, 4:9, 4:8, 4:7, 7:8, 8:8, 8:7, 8:9, 9:9, 9:8, 9:7, 9:4, 9:5, 9:6, 10:6, 10:5, 10:7, 10:8, 11:8, 11:7, 11:5, 12:4, 12:5, 12:7, 12:8, 13:7, 13:6, 13:5, 13:4, 13:8, 11:9, 13:9, 14:8, 14:7, 14:6, 14:5, 14:4, 15:4, 15:5, 16:5, 16:6, 15:6, 15:7, 16:7, 15:8, 14:9, 11:10, 12:10, 13:10, 11:11, 12:11, 5:0, 6:1, 6:0, 7:1, 8:2, 10:2, 10:1, 9:0, 10:0, 11:0, 11:1, 12:1, 12:0, 13:0, 12:2, 13:2, 13:1, 14:1, 14:2, 15:2, 14:0, 15:0, 9:1, 8:0, 2:2, 1:1, 2:1, 1:0, 2:0, 3:0, 0:1, 0:2, 1:2, 0:3, 0:4, 1:3, 2:3, 4:2, 5:1, 7:0, 8:1, 15:1, 16:0, 16:1, 16:2, 1:4, 2:4, 2:5, 2:6, 0:5, 0:6, 1:6, 1:7, 0:7, 0:8, 2:7, 2:8, 1:8, 0:9, 1:9, 2:9	AAAAEBEBASQ2Nzk7PD0/QEFCQ0dOWGlxeoELgRyBI4EqgSuBLIEtgS6BMIEygTOBNIFFgVaBV4FYgVmBW4FcBAAUAAQlK0pUVm5ygQ6BJYFEgUuBUoFfgWGBZIF5gX6BfwIUAAQEBiUEKwpUBFYFgSUQgUQCgUsBgVICgV8FgWEGgWQIgXkHgX4DgX8BSgFuEHIEgQ4EQAECA1ZgQgFw/67AUUfsogpRdTmqgJVfaqid9sBBQHyga1wksxtIhLx+AA==	dungeon	lostgridsLogic
1751	9	0:0, 0:2, 1:1, 1:0, 2:1, 1:2, 2:0, 2:2, 3:1, 4:1, 3:2, 2:3, 3:3, 4:2, 4:0, 5:0, 5:1, 5:2, 1:3, 0:3, 0:4, 0:5, 1:5, 2:5, 2:4, 3:5, 3:4, 4:5, 5:5, 4:4, 5:4, 5:3		dungeon	lostgridsLogic
1888	4	0:0, 1:1, 2:0, 3:0, 2:1, 0:2, 0:3, 1:2, 2:3, 3:2, 3:1, 4:2, 3:3, 1:4, 0:4, 1:5, 2:4, 3:5, 4:4, 5:3, 2:6, 1:6, 2:7, 3:6, 0:6, 0:7, 0:8, 1:7, 5:1, 4:0, 5:0, 6:0, 6:2, 6:1, 7:2, 6:3, 15:1, 14:0, 13:1, 12:0, 14:2, 11:1, 10:0, 9:0, 10:1, 9:2, 10:3, 11:2, 11:4, 12:3, 12:2, 13:2, 13:3, 14:4, 13:5, 12:4, 15:3, 15:2, 15:4, 14:5, 15:6, 14:8, 15:9, 14:10, 13:9, 15:11, 13:7, 15:7, 14:7, 14:6, 12:6, 12:5, 11:6, 12:7, 12:8, 10:4, 9:5, 8:4, 7:5, 8:6, 7:7, 6:6, 8:7, 9:6, 10:7, 9:8, 7:8, 8:9, 6:9, 5:8, 4:9, 5:10, 4:11, 3:10, 2:9, 3:8, 1:8, 1:10, 0:9, 0:11, 0:13, 1:11, 1:12, 4:12, 3:13, 4:14, 5:13, 1:14, 2:15, 0:15, 0:14, 5:14, 6:15, 7:14, 8:15, 9:14, 10:15, 11:12, 12:11, 13:12, 12:13, 12:15, 14:15, 11:14, 11:13, 10:14, 12:14, 13:14, 15:14, 14:14, 13:13, 14:13, 15:13, 15:12, 14:12, 14:11, 13:11, 13:10, 12:10, 12:9, 11:8, 10:8, 11:7, 11:9, 11:10, 10:10, 11:11, 9:10, 7:10, 6:10, 7:11, 8:10, 6:13, 6:12, 7:13, 5:11, 8:13, 9:13, 8:12, 8:11, 7:12, 9:12, 10:12, 10:11, 9:11, 10:9, 4:15, 3:15, 3:14, 2:13, 1:13, 2:12, 3:11, 2:10, 4:7, 4:5, 5:6, 5:7, 3:7, 6:7, 10:6, 11:5, 9:3, 8:3, 7:4, 6:4, 5:4, 6:5, 7:0, 8:0, 7:1, 8:1, 8:2, 9:1		dungeon	lostgridsLogic
1923	5	3:3, 5:3, 4:2, 6:2, 6:1, 3:4, 2:2, 2:1, 1:3, 1:4, 7:4, 7:3, 8:2, 8:1, 2:3, 2:4, 4:3, 4:4, 6:4, 8:4, 8:3, 6:3, 7:2, 5:2, 3:2, 1:2, 1:1, 3:1, 5:1, 7:1		dungeon	lostgridsLogic
14832	3	2:4, 3:5, 7:6, 8:7, 5:10, 3:7, 2:6, 1:6, 1:5, 4:6, 1:3, 3:3, 4:4, 5:5, 6:7, 5:7, 5:8, 6:9, 7:8, 4:9, 3:9, 4:11, 6:11, 7:10, 9:8, 8:9, 9:6, 8:5, 7:4, 6:4, 10:4, 10:3, 8:3, 9:2, 10:2, 11:4, 8:1, 7:1, 8:0, 7:2, 6:1, 4:1, 2:1, 3:0, 2:2, 4:2, 1:2, 0:2, 5:3, 6:3, 5:1, 5:0, 3:11, 8:11	AAAADAwBASQAAQoLDBc8R0hTVFVeX2BhamtsbW51dnd4eXqBAYECgQOBBIEFgQaBDYEOgQ8DAB0CBAYHCQ0WGyAjJCgrLzA1ODlCRU1SWGJjc3uBAIELARkPFR0eJi0xMz5AQ0ZLTlBWW11kZmhxfH6BCUgEARCDnEYGZlki2jKCNArAyAsAYAAA	dungeon	lostgridsLogic
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
